Dataset, Plane_Height,Elevation_masl,Depth (0 = bottom of the lake), Area_2D, Volume,VolumeLayer,lake
,,64.93,41.8,1156553.059,23452425.9,112767.3,WLB
,,65.03,41.9,1165065.762,23568915.38,116489.5,WLB
,,65.13,42,1173578.465,23685404.85,116489.5,WLB
,,65.23,42.1,1185522.885,23808164.89,122760.0,WLB
,,65.33,42.2,1197467.304,23930924.93,122760.0,WLB
,,65.43,42.3,1209411.724,24053684.97,122760.0,WLB
,,65.53,42.4,1221356.144,24176445.01,122760.0,WLB
,,65.63,42.5,1233300.564,24299205.05,122760.0,WLB
,,65.73,42.6,1245244.983,24421965.09,122760.0,WLB
,,65.83,42.7,1257189.403,24544725.13,122760.0,WLB
,,65.93,42.8,1269133.823,24667485.17,122760.0,WLB
,,66.03,42.9,1281078.242,24790245.21,122760.0,WLB
,,66.13,43,1293022.662,24913005.25,122760.0,WLB
..urance\final_DEM\ELB_Basin.tif,-29.4,23.73,0,0,0,0.0,ELB
..urance\final_DEM\ELB_Basin.tif,-29.3,23.83,0.1,9.829606899,0.091567326,0.1,ELB
..urance\final_DEM\ELB_Basin.tif,-29.2,23.93,0.2,419.4861277,11.67721318,11.6,ELB
..urance\final_DEM\ELB_Basin.tif,-29.1,24.03,0.3,1525.541111,99.93034619,88.3,ELB
..urance\final_DEM\ELB_Basin.tif,-29,24.13,0.4,4175.092569,355.998668,256.1,ELB
..urance\final_DEM\ELB_Basin.tif,-28.9,24.23,0.5,11979.68204,1076.275601,720.3,ELB
..urance\final_DEM\ELB_Basin.tif,-28.8,24.33,0.6,23327.65213,2819.930343,1743.7,ELB
..urance\final_DEM\ELB_Basin.tif,-28.7,24.43,0.7,33586.66391,5690.718903,2870.8,ELB
..urance\final_DEM\ELB_Basin.tif,-28.6,24.53,0.8,40380.70891,9426.024912,3735.3,ELB
..urance\final_DEM\ELB_Basin.tif,-28.5,24.63,0.9,45404.61031,13732.51226,4306.5,ELB
..urance\final_DEM\ELB_Basin.tif,-28.4,24.73,1,50384.20029,18519.25806,4786.7,ELB
..urance\final_DEM\ELB_Basin.tif,-28.3,24.83,1.1,55358.575,23803.63783,5284.4,ELB
..urance\final_DEM\ELB_Basin.tif,-28.2,24.93,1.2,60153.21364,29583.72888,5780.1,ELB
..urance\final_DEM\ELB_Basin.tif,-28.1,25.03,1.3,65140.28659,35840.82246,6257.1,ELB
..urance\final_DEM\ELB_Basin.tif,-28,25.13,1.4,70234.37254,42608.3268,6767.5,ELB
..urance\final_DEM\ELB_Basin.tif,-27.9,25.23,1.5,75380.80176,49886.33994,7278.0,ELB
..urance\final_DEM\ELB_Basin.tif,-27.8,25.33,1.6,80979.54626,57694.62987,7808.3,ELB
..urance\final_DEM\ELB_Basin.tif,-27.7,25.43,1.7,87508.93064,66105.14819,8410.5,ELB
..urance\final_DEM\ELB_Basin.tif,-27.6,25.53,1.8,94069.64791,75183.34275,9078.2,ELB
..urance\final_DEM\ELB_Basin.tif,-27.5,25.63,1.9,100536.0712,84911.92272,9728.6,ELB
..urance\final_DEM\ELB_Basin.tif,-27.4,25.73,2,107556.2311,95304.61179,10392.7,ELB
..urance\final_DEM\ELB_Basin.tif,-27.3,25.83,2.1,114940.7417,106426.5498,11121.9,ELB
..urance\final_DEM\ELB_Basin.tif,-27.2,25.93,2.2,122779.3619,118299.0455,11872.5,ELB
..urance\final_DEM\ELB_Basin.tif,-27.1,26.03,2.3,131610.44,131000.7507,12701.7,ELB
..urance\final_DEM\ELB_Basin.tif,-27,26.13,2.4,141909.7384,144661.731,13661.0,ELB
..urance\final_DEM\ELB_Basin.tif,-26.9,26.23,2.5,153145.7204,159402.2519,14740.5,ELB
..urance\final_DEM\ELB_Basin.tif,-26.8,26.33,2.6,166496.7645,175336.561,15934.3,ELB
..urance\final_DEM\ELB_Basin.tif,-26.7,26.43,2.7,183070.6721,192784.9388,17448.4,ELB
..urance\final_DEM\ELB_Basin.tif,-26.6,26.53,2.8,199756.917,211921.5038,19136.6,ELB
..urance\final_DEM\ELB_Basin.tif,-26.5,26.63,2.9,217057.1701,232743.4469,20821.9,ELB
..urance\final_DEM\ELB_Basin.tif,-26.4,26.73,3,235781.3539,255371.9906,22628.5,ELB
..urance\final_DEM\ELB_Basin.tif,-26.3,26.83,3.1,255066.974,279905.9427,24534.0,ELB
..urance\final_DEM\ELB_Basin.tif,-26.2,26.93,3.2,273872.3573,306379.5616,26473.6,ELB
..urance\final_DEM\ELB_Basin.tif,-26.1,27.03,3.3,290105.1695,334599.3533,28219.8,ELB
..urance\final_DEM\ELB_Basin.tif,-26,27.13,3.4,304692.9438,364354.3226,29755.0,ELB
..urance\final_DEM\ELB_Basin.tif,-25.9,27.23,3.5,318178.4835,395507.5777,31153.3,ELB
..urance\final_DEM\ELB_Basin.tif,-25.8,27.33,3.6,330803.3967,427952.779,32445.2,ELB
..urance\final_DEM\ELB_Basin.tif,-25.7,27.43,3.7,343344.6055,461666.0669,33713.3,ELB
..urance\final_DEM\ELB_Basin.tif,-25.6,27.53,3.8,355501.3539,496612.3692,34946.3,ELB
..urance\final_DEM\ELB_Basin.tif,-25.5,27.63,3.9,367860.8019,532769.5521,36157.2,ELB
..urance\final_DEM\ELB_Basin.tif,-25.4,27.73,4,379663.5939,570153.893,37384.3,ELB
..urance\final_DEM\ELB_Basin.tif,-25.3,27.83,4.1,391436.5022,608708.4386,38554.5,ELB
..urance\final_DEM\ELB_Basin.tif,-25.2,27.93,4.2,402989.2143,648429.5062,39721.1,ELB
..urance\final_DEM\ELB_Basin.tif,-25.1,28.03,4.3,414650.9154,689302.835,40873.3,ELB
..urance\final_DEM\ELB_Basin.tif,-25,28.13,4.4,426399.0741,731354.7322,42051.9,ELB
..urance\final_DEM\ELB_Basin.tif,-24.9,28.23,4.5,438326.8662,774582.5646,43227.8,ELB
..urance\final_DEM\ELB_Basin.tif,-24.8,28.33,4.6,449967.5605,818997.5654,44415.0,ELB
..urance\final_DEM\ELB_Basin.tif,-24.7,28.43,4.7,461905.487,864595.6608,45598.1,ELB
..urance\final_DEM\ELB_Basin.tif,-24.6,28.53,4.8,474268.2532,911394.1295,46798.5,ELB
..urance\final_DEM\ELB_Basin.tif,-24.5,28.63,4.9,486757.0067,959435.4359,48041.3,ELB
..urance\final_DEM\ELB_Basin.tif,-24.4,28.73,5,499492.9519,1008740.078,49304.6,ELB
..urance\final_DEM\ELB_Basin.tif,-24.3,28.83,5.1,513231.3643,1059377.551,50637.5,ELB
..urance\final_DEM\ELB_Basin.tif,-24.2,28.93,5.2,527088.4044,1111380.511,52003.0,ELB
..urance\final_DEM\ELB_Basin.tif,-24.1,29.03,5.3,543147.1337,1164867.612,53487.1,ELB
..urance\final_DEM\ELB_Basin.tif,-24,29.13,5.4,560664.3321,1220035.92,55168.3,ELB
..urance\final_DEM\ELB_Basin.tif,-23.9,29.23,5.5,580255.7074,1277033.568,56997.6,ELB
..urance\final_DEM\ELB_Basin.tif,-23.8,29.33,5.6,602633.1255,1336192.817,59159.2,ELB
..urance\final_DEM\ELB_Basin.tif,-23.7,29.43,5.7,620821.6277,1397399.275,61206.5,ELB
..urance\final_DEM\ELB_Basin.tif,-23.6,29.53,5.8,635413.0289,1460247.538,62848.3,ELB
..urance\final_DEM\ELB_Basin.tif,-23.5,29.63,5.9,648388.7329,1524456.865,64209.3,ELB
..urance\final_DEM\ELB_Basin.tif,-23.4,29.73,6,659969.1709,1589888.301,65431.4,ELB
..urance\final_DEM\ELB_Basin.tif,-23.3,29.83,6.1,671276.2972,1656447.665,66559.4,ELB
..urance\final_DEM\ELB_Basin.tif,-23.2,29.93,6.2,682410.9065,1724137.52,67689.9,ELB
..urance\final_DEM\ELB_Basin.tif,-23.1,30.03,6.3,693447.2456,1792928.18,68790.7,ELB
..urance\final_DEM\ELB_Basin.tif,-23,30.13,6.4,703930.2868,1862798.459,69870.3,ELB
..urance\final_DEM\ELB_Basin.tif,-22.9,30.23,6.5,714384.5362,1933716.295,70917.8,ELB
..urance\final_DEM\ELB_Basin.tif,-22.8,30.33,6.6,724351.2468,2005651.616,71935.3,ELB
..urance\final_DEM\ELB_Basin.tif,-22.7,30.43,6.7,734194.3066,2078575.737,72924.1,ELB
..urance\final_DEM\ELB_Basin.tif,-22.6,30.53,6.8,743912.1752,2152483.576,73907.8,ELB
..urance\final_DEM\ELB_Basin.tif,-22.5,30.63,6.9,753332.5637,2227341.3,74857.7,ELB
..urance\final_DEM\ELB_Basin.tif,-22.4,30.73,7,762830.7383,2303143.225,75801.9,ELB
..urance\final_DEM\ELB_Basin.tif,-22.3,30.83,7.1,772208.7683,2379897.727,76754.5,ELB
..urance\final_DEM\ELB_Basin.tif,-22.2,30.93,7.2,781298.4932,2457580.329,77682.6,ELB
..urance\final_DEM\ELB_Basin.tif,-22.1,31.03,7.3,790328.3111,2536156.953,78576.6,ELB
..urance\final_DEM\ELB_Basin.tif,-22,31.13,7.4,799639.2152,2615653.53,79496.6,ELB
..urance\final_DEM\ELB_Basin.tif,-21.9,31.23,7.5,808759.8468,2696071.994,80418.5,ELB
..urance\final_DEM\ELB_Basin.tif,-21.8,31.33,7.6,817839.2806,2777401.283,81329.3,ELB
..urance\final_DEM\ELB_Basin.tif,-21.7,31.43,7.7,826945.0318,2859632.451,82231.2,ELB
..urance\final_DEM\ELB_Basin.tif,-21.6,31.53,7.8,836000.5648,2942784.642,83152.2,ELB
..urance\final_DEM\ELB_Basin.tif,-21.5,31.63,7.9,845120.8308,3026837.672,84053.0,ELB
..urance\final_DEM\ELB_Basin.tif,-21.4,31.73,8,854465.5441,3111809.931,84972.3,ELB
..urance\final_DEM\ELB_Basin.tif,-21.3,31.83,8.1,863674.4507,3197710.009,85900.1,ELB
..urance\final_DEM\ELB_Basin.tif,-21.2,31.93,8.2,872965.6804,3284545.84,86835.8,ELB
..urance\final_DEM\ELB_Basin.tif,-21.1,32.03,8.3,882182.7656,3372290.203,87744.4,ELB
..urance\final_DEM\ELB_Basin.tif,-21,32.13,8.4,891530.2743,3460988.417,88698.2,ELB
..urance\final_DEM\ELB_Basin.tif,-20.9,32.23,8.5,900916.9554,3550604.402,89616.0,ELB
..urance\final_DEM\ELB_Basin.tif,-20.8,32.33,8.6,910120.9487,3641153.121,90548.7,ELB
..urance\final_DEM\ELB_Basin.tif,-20.7,32.43,8.7,919402.4636,3732624.974,91471.9,ELB
..urance\final_DEM\ELB_Basin.tif,-20.6,32.53,8.8,928321.0255,3825012.39,92387.4,ELB
..urance\final_DEM\ELB_Basin.tif,-20.5,32.63,8.9,937146.5365,3918289.841,93277.5,ELB
..urance\final_DEM\ELB_Basin.tif,-20.4,32.73,9,945991.5091,4012446.885,94157.0,ELB
..urance\final_DEM\ELB_Basin.tif,-20.3,32.83,9.1,954874.7258,4107476.21,95029.3,ELB
..urance\final_DEM\ELB_Basin.tif,-20.2,32.93,9.2,963898.8204,4203417.669,95941.5,ELB
..urance\final_DEM\ELB_Basin.tif,-20.1,33.03,9.3,972882.0811,4300251.494,96833.8,ELB
..urance\final_DEM\ELB_Basin.tif,-20,33.13,9.4,981906.1534,4397993.369,97741.9,ELB
..urance\final_DEM\ELB_Basin.tif,-19.9,33.23,9.5,990724.1389,4496625.326,98632.0,ELB
..urance\final_DEM\ELB_Basin.tif,-19.8,33.33,9.6,999714.7369,4596147.063,99521.7,ELB
..urance\final_DEM\ELB_Basin.tif,-19.7,33.43,9.7,1008805.822,4696572.651,100425.6,ELB
..urance\final_DEM\ELB_Basin.tif,-19.6,33.53,9.8,1017900.333,4797900.376,101327.7,ELB
..urance\final_DEM\ELB_Basin.tif,-19.5,33.63,9.9,1027102.315,4900146.601,102246.2,ELB
..urance\final_DEM\ELB_Basin.tif,-19.4,33.73,10,1036660.697,5003321.744,103175.1,ELB
..urance\final_DEM\ELB_Basin.tif,-19.3,33.83,10.1,1046187.985,5107467.846,104146.1,ELB
..urance\final_DEM\ELB_Basin.tif,-19.2,33.93,10.2,1055535.716,5212567.297,105099.5,ELB
..urance\final_DEM\ELB_Basin.tif,-19.1,34.03,10.3,1064853.673,5318580.111,106012.8,ELB
..urance\final_DEM\ELB_Basin.tif,-19,34.13,10.4,1074213.477,5425540.551,106960.4,ELB
..urance\final_DEM\ELB_Basin.tif,-18.9,34.23,10.5,1083166.064,5533413.698,107873.1,ELB
..urance\final_DEM\ELB_Basin.tif,-18.8,34.33,10.6,1091888.284,5642176.577,108762.9,ELB
..urance\final_DEM\ELB_Basin.tif,-18.7,34.43,10.7,1100558.705,5751795.875,109619.3,ELB
..urance\final_DEM\ELB_Basin.tif,-18.6,34.53,10.8,1108967.774,5862274.87,110479.0,ELB
..urance\final_DEM\ELB_Basin.tif,-18.5,34.63,10.9,1117160.702,5973580.536,111305.7,ELB
..urance\final_DEM\ELB_Basin.tif,-18.4,34.73,11,1124977.623,6085687.707,112107.2,ELB
..urance\final_DEM\ELB_Basin.tif,-18.3,34.83,11.1,1132779.457,6198571.676,112884.0,ELB
..urance\final_DEM\ELB_Basin.tif,-18.2,34.93,11.2,1140670.479,6312242.836,113671.2,ELB
..urance\final_DEM\ELB_Basin.tif,-18.1,35.03,11.3,1148284.988,6426694.058,114451.2,ELB
..urance\final_DEM\ELB_Basin.tif,-18,35.13,11.4,1155922.742,6541900.664,115206.6,ELB
..urance\final_DEM\ELB_Basin.tif,-17.9,35.23,11.5,1163515.677,6657866.205,115965.5,ELB
..urance\final_DEM\ELB_Basin.tif,-17.8,35.33,11.6,1171309.539,6774604.846,116738.6,ELB
..urance\final_DEM\ELB_Basin.tif,-17.7,35.43,11.7,1178890.155,6892126.258,117521.4,ELB
..urance\final_DEM\ELB_Basin.tif,-17.6,35.53,11.8,1186270.073,7010371.325,118245.1,ELB
..urance\final_DEM\ELB_Basin.tif,-17.5,35.63,11.9,1193664.903,7129369.222,118997.9,ELB
..urance\final_DEM\ELB_Basin.tif,-17.4,35.73,12,1200919.499,7249108.951,119739.7,ELB
..urance\final_DEM\ELB_Basin.tif,-17.3,35.83,12.1,1208062.309,7369548.291,120439.3,ELB
..urance\final_DEM\ELB_Basin.tif,-17.2,35.93,12.2,1215181.047,7490712.065,121163.8,ELB
..urance\final_DEM\ELB_Basin.tif,-17.1,36.03,12.3,1222407.225,7612593.81,121881.7,ELB
..urance\final_DEM\ELB_Basin.tif,-17,36.13,12.4,1229526.154,7735191.308,122597.5,ELB
..urance\final_DEM\ELB_Basin.tif,-16.9,36.23,12.5,1236771.553,7858500.11,123308.8,ELB
..urance\final_DEM\ELB_Basin.tif,-16.8,36.33,12.6,1243972.603,7982532.275,124032.2,ELB
..urance\final_DEM\ELB_Basin.tif,-16.7,36.43,12.7,1251457.547,8107302.668,124770.4,ELB
..urance\final_DEM\ELB_Basin.tif,-16.6,36.53,12.8,1258806.814,8232813.144,125510.5,ELB
..urance\final_DEM\ELB_Basin.tif,-16.5,36.63,12.9,1266060.602,8359058.229,126245.1,ELB
..urance\final_DEM\ELB_Basin.tif,-16.4,36.73,13,1273046.132,8486019.159,126960.9,ELB
..urance\final_DEM\ELB_Basin.tif,-16.3,36.83,13.1,1280023.91,8613666.491,127647.3,ELB
..urance\final_DEM\ELB_Basin.tif,-16.2,36.93,13.2,1286962.364,8742012.908,128346.4,ELB
..urance\final_DEM\ELB_Basin.tif,-16.1,37.03,13.3,1293920.572,8871058.55,129045.6,ELB
..urance\final_DEM\ELB_Basin.tif,-16,37.13,13.4,1300878.651,9000802.517,129744.0,ELB
..urance\final_DEM\ELB_Basin.tif,-15.9,37.23,13.5,1307958.481,9131244.961,130442.4,ELB
..urance\final_DEM\ELB_Basin.tif,-15.8,37.33,13.6,1315000.359,9262387.22,131142.3,ELB
..urance\final_DEM\ELB_Basin.tif,-15.7,37.43,13.7,1322004.245,9394229.466,131842.2,ELB
..urance\final_DEM\ELB_Basin.tif,-15.6,37.53,13.8,1328987.685,9526777.69,132548.2,ELB
..urance\final_DEM\ELB_Basin.tif,-15.5,37.63,13.9,1336024.733,9660034.509,133256.8,ELB
..urance\final_DEM\ELB_Basin.tif,-15.4,37.73,14,1342991.261,9793990.873,133956.4,ELB
..urance\final_DEM\ELB_Basin.tif,-15.3,37.83,14.1,1349919.545,9928626.04,134635.2,ELB
..urance\final_DEM\ELB_Basin.tif,-15.2,37.93,14.2,1356977.249,10063971.7,135345.7,ELB
..urance\final_DEM\ELB_Basin.tif,-15.1,38.03,14.3,1363993.503,10200030.53,136058.8,ELB
..urance\final_DEM\ELB_Basin.tif,-15,38.13,14.4,1370863.727,10336766.46,136735.9,ELB
..urance\final_DEM\ELB_Basin.tif,-14.9,38.23,14.5,1377801.21,10474191.48,137425.0,ELB
..urance\final_DEM\ELB_Basin.tif,-14.8,38.33,14.6,1384653.81,10612316.29,138124.8,ELB
..urance\final_DEM\ELB_Basin.tif,-14.7,38.43,14.7,1391673.514,10751138.05,138821.8,ELB
..urance\final_DEM\ELB_Basin.tif,-14.6,38.53,14.8,1398644.833,10890659.59,139521.5,ELB
..urance\final_DEM\ELB_Basin.tif,-14.5,38.63,14.9,1405530.065,11030861.36,140201.8,ELB
..urance\final_DEM\ELB_Basin.tif,-14.4,38.73,15,1412625.859,11171763.81,140902.4,ELB
..urance\final_DEM\ELB_Basin.tif,-14.3,38.83,15.1,1419664.985,11313384.02,141620.2,ELB
..urance\final_DEM\ELB_Basin.tif,-14.2,38.93,15.2,1426701.653,11455711.74,142327.7,ELB
..urance\final_DEM\ELB_Basin.tif,-14.1,39.03,15.3,1433813.494,11598725.33,143013.6,ELB
..urance\final_DEM\ELB_Basin.tif,-14,39.13,15.4,1441089.622,11742465.87,143740.5,ELB
..urance\final_DEM\ELB_Basin.tif,-13.9,39.23,15.5,1448364.691,11886935.94,144470.1,ELB
..urance\final_DEM\ELB_Basin.tif,-13.8,39.33,15.6,1455320.85,12032121.08,145185.1,ELB
..urance\final_DEM\ELB_Basin.tif,-13.7,39.43,15.7,1462272.066,12178000.74,145879.7,ELB
..urance\final_DEM\ELB_Basin.tif,-13.6,39.53,15.8,1469169.18,12324564.78,146564.0,ELB
..urance\final_DEM\ELB_Basin.tif,-13.5,39.63,15.9,1476243.786,12471831.43,147266.7,ELB
..urance\final_DEM\ELB_Basin.tif,-13.4,39.73,16,1483637.401,12619830.06,147998.6,ELB
..urance\final_DEM\ELB_Basin.tif,-13.3,39.83,16.1,1490831.491,12768550.17,148720.1,ELB
..urance\final_DEM\ELB_Basin.tif,-13.2,39.93,16.2,1497942.197,12917997.51,149447.3,ELB
..urance\final_DEM\ELB_Basin.tif,-13.1,40.03,16.3,1504850.253,13068132.52,150135.0,ELB
..urance\final_DEM\ELB_Basin.tif,-13,40.13,16.4,1511797.025,13218959.93,150827.4,ELB
..urance\final_DEM\ELB_Basin.tif,-12.9,40.23,16.5,1518676.629,13370487.44,151527.5,ELB
..urance\final_DEM\ELB_Basin.tif,-12.8,40.33,16.6,1525757.006,13522708.59,152221.2,ELB
..urance\final_DEM\ELB_Basin.tif,-12.7,40.43,16.7,1532715.919,13675633.28,152924.7,ELB
..urance\final_DEM\ELB_Basin.tif,-12.6,40.53,16.8,1539518.12,13829238.63,153605.3,ELB
..urance\final_DEM\ELB_Basin.tif,-12.5,40.63,16.9,1546215.372,13983526.83,154288.2,ELB
..urance\final_DEM\ELB_Basin.tif,-12.4,40.73,17,1552917.304,14138483.07,154956.2,ELB
..urance\final_DEM\ELB_Basin.tif,-12.3,40.83,17.1,1559557.938,14294109.3,155626.2,ELB
..urance\final_DEM\ELB_Basin.tif,-12.2,40.93,17.2,1566117.223,14450394.7,156285.4,ELB
..urance\final_DEM\ELB_Basin.tif,-12.1,41.03,17.3,1572772.082,14607323.83,156929.1,ELB
..urance\final_DEM\ELB_Basin.tif,-12,41.13,17.4,1579396.533,14764935.07,157611.2,ELB
..urance\final_DEM\ELB_Basin.tif,-11.9,41.23,17.5,1586054.814,14923227.47,158292.4,ELB
..urance\final_DEM\ELB_Basin.tif,-11.8,41.33,17.6,1592480.289,15082142.27,158914.8,ELB
..urance\final_DEM\ELB_Basin.tif,-11.7,41.43,17.7,1598958.448,15241705.86,159563.6,ELB
..urance\final_DEM\ELB_Basin.tif,-11.6,41.53,17.8,1605430.528,15401914.56,160208.7,ELB
..urance\final_DEM\ELB_Basin.tif,-11.5,41.63,17.9,1612029.941,15562791.08,160876.5,ELB
..urance\final_DEM\ELB_Basin.tif,-11.4,41.73,18,1618634.315,15724328.59,161537.5,ELB
..urance\final_DEM\ELB_Basin.tif,-11.3,41.83,18.1,1625390.155,15886529.94,162201.3,ELB
..urance\final_DEM\ELB_Basin.tif,-11.2,41.93,18.2,1632172.56,16049404.45,162874.5,ELB
..urance\final_DEM\ELB_Basin.tif,-11.1,42.03,18.3,1638792.327,16212943.86,163539.4,ELB
..urance\final_DEM\ELB_Basin.tif,-11,42.13,18.4,1645348.186,16377158.07,164214.2,ELB
..urance\final_DEM\ELB_Basin.tif,-10.9,42.23,18.5,1651908.166,16542022.89,164864.8,ELB
..urance\final_DEM\ELB_Basin.tif,-10.8,42.33,18.6,1658587.619,16707541.94,165519.1,ELB
..urance\final_DEM\ELB_Basin.tif,-10.7,42.43,18.7,1665361.769,16873726.63,166184.7,ELB
..urance\final_DEM\ELB_Basin.tif,-10.6,42.53,18.8,1672110.765,17040613.65,166887.0,ELB
..urance\final_DEM\ELB_Basin.tif,-10.5,42.63,18.9,1678844.957,17208166.69,167553.0,ELB
..urance\final_DEM\ELB_Basin.tif,-10.4,42.73,19,1685682.346,17376390.52,168223.8,ELB
..urance\final_DEM\ELB_Basin.tif,-10.3,42.83,19.1,1692691.854,17545308.37,168917.9,ELB
..urance\final_DEM\ELB_Basin.tif,-10.2,42.93,19.2,1699579.959,17714920.97,169612.6,ELB
..urance\final_DEM\ELB_Basin.tif,-10.1,43.03,19.3,1706549.147,17885227.69,170306.7,ELB
..urance\final_DEM\ELB_Basin.tif,-10,43.13,19.4,1713515.207,18056227.07,170999.4,ELB
..urance\final_DEM\ELB_Basin.tif,-9.9,43.23,19.5,1720505.956,18227919.76,171692.7,ELB
..urance\final_DEM\ELB_Basin.tif,-9.8,43.33,19.6,1727495.682,18400324.73,172405.0,ELB
..urance\final_DEM\ELB_Basin.tif,-9.7,43.43,19.7,1734515.06,18573432.97,173108.2,ELB
..urance\final_DEM\ELB_Basin.tif,-9.6,43.53,19.8,1741416.559,18747224.29,173791.3,ELB
..urance\final_DEM\ELB_Basin.tif,-9.5,43.63,19.9,1748199.001,18921705,174480.7,ELB
..urance\final_DEM\ELB_Basin.tif,-9.4,43.73,20,1755111.504,19096873.59,175168.6,ELB
..urance\final_DEM\ELB_Basin.tif,-9.3,43.83,20.1,1762157.066,19272732.45,175858.9,ELB
..urance\final_DEM\ELB_Basin.tif,-9.2,43.93,20.2,1769411.171,19449300.28,176567.8,ELB
..urance\final_DEM\ELB_Basin.tif,-9.1,44.03,20.3,1776886.33,19626616.77,177316.5,ELB
..urance\final_DEM\ELB_Basin.tif,-9,44.13,20.4,1784398.015,19804683.4,178066.6,ELB
..urance\final_DEM\ELB_Basin.tif,-8.9,44.23,20.5,1791958.167,19983497.51,178814.1,ELB
..urance\final_DEM\ELB_Basin.tif,-8.8,44.33,20.6,1799804.248,20163083.36,179585.9,ELB
..urance\final_DEM\ELB_Basin.tif,-8.7,44.43,20.7,1807702.405,20343466.6,180383.2,ELB
..urance\final_DEM\ELB_Basin.tif,-8.6,44.53,20.8,1815305.057,20524609.03,181142.4,ELB
..urance\final_DEM\ELB_Basin.tif,-8.5,44.63,20.9,1822856.557,20706521.49,181912.5,ELB
..urance\final_DEM\ELB_Basin.tif,-8.4,44.73,21,1830175.466,20889168.28,182646.8,ELB
..urance\final_DEM\ELB_Basin.tif,-8.3,44.83,21.1,1837243.787,21072536.89,183368.6,ELB
..urance\final_DEM\ELB_Basin.tif,-8.2,44.93,21.2,1844339.043,21256627.08,184090.2,ELB
..urance\final_DEM\ELB_Basin.tif,-8.1,45.03,21.3,1851622.169,21441421.59,184794.5,ELB
..urance\final_DEM\ELB_Basin.tif,-8,45.13,21.4,1858643.67,21626932,185510.4,ELB
..urance\final_DEM\ELB_Basin.tif,-7.9,45.23,21.5,1865823.39,21813155.39,186223.4,ELB
..urance\final_DEM\ELB_Basin.tif,-7.8,45.33,21.6,1872992.227,22000100.85,186945.5,ELB
..urance\final_DEM\ELB_Basin.tif,-7.7,45.43,21.7,1880202.237,22187749.78,187648.9,ELB
..urance\final_DEM\ELB_Basin.tif,-7.6,45.53,21.8,1887283.283,22376112.32,188362.5,ELB
..urance\final_DEM\ELB_Basin.tif,-7.5,45.63,21.9,1894405.881,22565202.62,189090.3,ELB
..urance\final_DEM\ELB_Basin.tif,-7.4,45.73,22,1901558.103,22755000.77,189798.1,ELB
..urance\final_DEM\ELB_Basin.tif,-7.3,45.83,22.1,1908776.71,22945524.54,190523.8,ELB
..urance\final_DEM\ELB_Basin.tif,-7.2,45.93,22.2,1916059.029,23136769.12,191244.6,ELB
..urance\final_DEM\ELB_Basin.tif,-7.1,46.03,22.3,1923575.078,23328742.85,191973.7,ELB
..urance\final_DEM\ELB_Basin.tif,-7,46.13,22.4,1931090.895,23521469.7,192726.8,ELB
..urance\final_DEM\ELB_Basin.tif,-6.9,46.23,22.5,1938645.707,23714944.27,193474.6,ELB
..urance\final_DEM\ELB_Basin.tif,-6.8,46.33,22.6,1946306.719,23909198.08,194253.8,ELB
..urance\final_DEM\ELB_Basin.tif,-6.7,46.43,22.7,1953810.901,24104204.95,195006.9,ELB
..urance\final_DEM\ELB_Basin.tif,-6.6,46.53,22.8,1961662.228,24299977.89,195772.9,ELB
..urance\final_DEM\ELB_Basin.tif,-6.5,46.63,22.9,1969647.562,24496545.16,196567.3,ELB
..urance\final_DEM\ELB_Basin.tif,-6.4,46.73,23,1977405.104,24693908.78,197363.6,ELB
..urance\final_DEM\ELB_Basin.tif,-6.3,46.83,23.1,1984888.777,24892016.86,198108.1,ELB
..urance\final_DEM\ELB_Basin.tif,-6.2,46.93,23.2,1992228.623,25090872.06,198855.2,ELB
..urance\final_DEM\ELB_Basin.tif,-6.1,47.03,23.3,1999507.116,25290448.9,199576.8,ELB
..urance\final_DEM\ELB_Basin.tif,-6,47.13,23.4,2006813.706,25490768.27,200319.4,ELB
..urance\final_DEM\ELB_Basin.tif,-5.9,47.23,23.5,2013939.25,25691817.67,201049.4,ELB
..urance\final_DEM\ELB_Basin.tif,-5.8,47.33,23.6,2020957.793,25893556.46,201738.8,ELB
..urance\final_DEM\ELB_Basin.tif,-5.7,47.43,23.7,2028008.638,26095999.91,202443.5,ELB
..urance\final_DEM\ELB_Basin.tif,-5.6,47.53,23.8,2035003.039,26299151.58,203151.7,ELB
..urance\final_DEM\ELB_Basin.tif,-5.5,47.63,23.9,2042170.471,26503012.8,203861.2,ELB
..urance\final_DEM\ELB_Basin.tif,-5.4,47.73,24,2049371.773,26707598.21,204585.4,ELB
..urance\final_DEM\ELB_Basin.tif,-5.3,47.83,24.1,2056434.883,26912883.89,205285.7,ELB
..urance\final_DEM\ELB_Basin.tif,-5.2,47.93,24.2,2063479.874,27118889.58,206005.7,ELB
..urance\final_DEM\ELB_Basin.tif,-5.1,48.03,24.3,2070639.622,27325587.06,206697.5,ELB
..urance\final_DEM\ELB_Basin.tif,-5,48.13,24.4,2077663.903,27533000.31,207413.3,ELB
..urance\final_DEM\ELB_Basin.tif,-4.9,48.23,24.5,2084676.588,27741109.1,208108.8,ELB
..urance\final_DEM\ELB_Basin.tif,-4.8,48.33,24.6,2091921.086,27949947.62,208838.5,ELB
..urance\final_DEM\ELB_Basin.tif,-4.7,48.43,24.7,2099170.762,28159500.17,209552.6,ELB
